fr,fe
117706,130284
117706,118986
117707,123465
117707,121010
117707,125290
117707,141504
117707,132562
117707,136090
117707,125419
117707,120805
117707,123746
117707,139991
117708,124878
117708,120962
117708,141138
117708,134079
117708,117366
117708,135710
117708,128213
117708,126401
117709,132912
117709,131193
117709,119190
117709,135179
117710,131447
117710,124026
117710,120810
117710,141915
117710,131750
117710,133739
117710,129490
117710,134990
117710,119935
117711,139687
117711,139819
117711,131914
117711,133024
117713,137770
117713,119618
117713,123959
117713,125186
117713,7
117714,119669
117714,132098
117714,132548
117714,141303
117714,134551
117714,120652
117714,130493
117714,127350
117715,127630
117715,139842
117715,117799
117715,123547
117715,120635
117716,134563
117716,118564
117716,116899
117716,118143
117716,132729
117716,130501
117718,130560
117718,129932
117718,135712
117718,132349
117718,140722
117718,131404
117718,117227
117718,124942
117718,121940
117718,133691
117719,137742
117719,134075
117719,125093
117719,129743
117719,130173
117720,129200
117720,117985
117720,124442
117720,140398
117721,124481
117721,115953
117721,117290
117721,116414
117721,132933
117721,125408
117721,119400
117721,123101
117721,122620
117721,118670
117722,123816
117722,122707
117722,131224
117722,124820
117722,119874
117722,123137
117722,131025
117722,123767
117722,124810
117722,133927
117723,134298
117723,127826
117723,118381
117723,125121
117723,125239
117723,120388
117723,118725
117723,115957
117723,127822
117723,123789
117724,122808
117724,122977
117724,133774
117724,133038
117724,126326
117724,137958
117724,118566
117724,117918
117724,120012
117724,123900
117725,135918
117725,127108
117725,132511
117725,139042
117725,138567
117725,141647
117725,126773
117725,132042
117725,122501
117725,132421
117726,125332
117726,139624
117726,139059
117726,134424
117727,120624
117727,131904
117727,125413
117727,128535
117727,131194
117727,142099
117727,129138
117727,131971
117728,123541
117728,133630
117728,125986
117728,141242
117728,115865
117728,140982
117728,134580
117728,141135
117729,141996
117729,135435
117729,126451
117729,137292
117729,134856
117729,132898
117730,122094
117730,131563
117730,120081
117730,123228
117730,125414
117730,119637
117730,138859
117730,127861
117730,117609
117731,123343
117731,138442
117731,142021
117731,130149
117731,132013
117731,117506
117731,121505
117731,135330
117731,134443
117731,138302
117732,118851
117732,118474
117732,122202
117732,118248
117732,116807
117732,1
117733,133713
117733,131683
117733,127990
117733,117465
117733,138154
117733,138018
117733,118970
117734,131302
117734,124734
117734,120259
117734,121131
117734,131078
117734,140388
117734,125479
117734,141721
117734,137236
117736,126071
117736,130255
117736,135197
117736,129091
117736,133509
117736,125344
117736,139995
117736,141106
117736,137780
117736,137013
117737,140289
117737,132870
117737,142000
117737,135526
117737,126749
117737,133664
117738,115728
117738,125930
117738,127042
117738,121368
117738,133076
117738,132861
117738,120728
117738,125072
117738,123979
117739,133869
117739,134590
117739,137145
117739,137309
117739,121885
117739,132346
117739,133043
117739,140875
117740,138681
117740,118584
117740,133687
117740,118507
117740,139833
117740,119638
117740,127216
117740,128951
117741,118832
117741,133053
117741,125373
117741,122863
117741,129505
117741,122744
117741,134395
117742,122651
117742,117879
117742,136546
117742,128075
117742,130266
117743,135551
117743,138062
117743,131030
117743,117413
117743,138988
117743,137810
117743,121452
117743,123299
117744,121084
117744,141919
117744,127142
117744,127667
117744,115921
117744,122051
117744,126713
117744,133985
117745,115800
117745,117254
117745,137044
117745,133829
117745,127405
117745,124934
117745,135959
117746,129130
117746,121108
117746,122990
117746,125863
117746,141969
117746,136132
117746,124407
117747,133955
117747,138462
117747,135437
117747,134607
117747,141030
117747,131018
117747,120098
117748,133223
117748,140219
117748,128412
117748,127926
117749,138450
117749,116366
117749,140975
117749,130650
117750,117605
117750,124034
117750,138173
117750,116503
117750,130242
117750,130749
117751,139806
117751,116575
117751,132349
117751,127004
117752,129822
117752,119981
117752,132863
117752,127433
117752,131660
117752,138894
117753,135258
117753,128460
117753,132186
117753,128422
117753,138289
117753,136224
117754,130551
117754,130166
117754,125809
117754,140205
117754,131918
117754,120980
117754,135006
117754,132330
117754,123422
117754,135095
117755,135589
117755,116993
117755,139141
117755,124267
117755,129242
117755,134541
117755,141965
117755,134942
117755,135660
117755,122373
117756,124287
117756,125922
117756,120324
117756,141210
117756,117218
117756,125839
117756,135777
117757,136679
117757,123083
117757,139815
117757,116614
117758,135598
117758,133222
117758,135613
117758,125573
117758,122495
117759,133741
117759,130900
117759,140114
117759,141206
117760,129168
117760,139456
117760,125562
117760,135858
117760,130486
117760,120706
117760,127496
117760,132545
117760,117242
117761,140383
117761,137803
117761,126064
117761,139096
117762,132041
117762,135725
117762,138806
117762,134250
117762,124123
117762,122776
117762,129994
117762,126516
117763,137698
117763,137430
117763,117837
117763,129471
117763,133798
117763,119125
117763,141619
117763,134174
117764,117748
117764,117175
117764,116754
117764,137702
117764,141054
117764,132180
117764,133752
117764,137519
117764,133934
117765,122738
117765,139980
117765,139110
117765,135190
117765,122905
117765,137433
117765,136439
117765,122529
117765,135674
117766,136088
117766,124891
117766,124530
117766,130035
117766,142114
117766,128223
117766,138945
117766,117571
117766,137165
117766,128708
117767,135315
117767,124611
117767,119470
117767,119361
117767,137784
117767,136896
117767,64
117767,120041
117767,136640
117768,124653
117768,124544
117768,122125
117768,134661
117768,126648
117768,119735
117769,140158
117769,119473
117769,130379
117769,118908
117770,131790
117770,139700
117770,132846
117770,141314
117770,136556
117770,135228
117771,128441
117771,132455
117771,131256
117771,125565
117771,128475
117771,124463
117771,141027
117771,118250
117771,137932
117772,126001
117772,119989
117772,125165
117772,124837
117772,125903
117772,134539
117772,119297
117772,125916
117772,139951
117773,123111
117773,140979
117773,118476
117773,138352
117773,126658
117773,129813
117773,139507
117773,125251
117774,133334
117774,139944
117774,142115
117774,130248
117775,137207
117775,133580
117775,125503
117775,135274
117776,117667
117776,117637
117776,134505
117776,141227
117776,120159
117776,127799
117776,139350
117776,124417
117776,118508
117777,128951
117777,122462
117777,127866
117777,135489
117777,141441
117777,118077
117777,119051
117777,132726
117778,140732
117778,129063
117778,118573
117778,128709
117779,126736
117779,118306
117779,121934
117779,120104
117779,138383
117779,124578
117779,132235
117779,136599
117779,141912
117779,135332
117780,121845
117780,130832
117780,125121
117780,137145
117780,137197
117780,136283
117780,124375
117781,136950
117781,141225
117781,120927
117781,117160
117781,124840
117781,131269
117781,140271
117781,132932
117782,138641
117782,130125
117782,129300
117782,118520
117782,133099
117782,141995
117782,119154
117782,128366
117782,128253
117783,137557
117783,124209
117783,126284
117783,139440
117783,133505
117783,141125
117783,123431
117783,132838
117783,130550
117783,131118
117784,118232
117784,124440
117784,138399
117784,126415
117784,117915
117784,137210
117784,137000
117785,129746
117785,119653
117785,136060
117785,119892
117785,123005
117785,118946
117785,139599
117785,118772
117786,116962
117786,122301
117786,127315
117786,134279
117786,130812
117786,127592
117786,141332
117786,140916
117786,130164
117786,130589
117787,141895
117787,126439
117787,129744
117787,126172
117788,137486
117788,118162
117788,117638
117788,133268
117788,128149
117788,116763
117788,141160
117788,140576
117789,136531
117789,137369
117789,141090
117789,129545
117789,131616
117789,127680
117789,133674
117790,141405
117790,119035
117790,130843
117790,122191
117790,134982
117791,140256
117791,123983
117791,120675
117791,140994
117792,125893
117792,118668
117792,123529
117792,126106
117793,125082
117793,141854
117793,141254
117793,120671
117793,117664
117793,133869
117794,139918
117794,129497
117794,122261
117794,140639
117794,117963
117794,136232
117794,128607
117794,138662
117796,132914
117796,117708
117796,123007
117796,124904
117796,123205
117797,118174
117797,123103
117797,125264
117797,130028
117797,136334
117797,123421
117797,128633
117797,117476
117797,128693
117798,116058
117798,128491
117798,130142
117798,131724
117799,129243
117799,119975
117799,140656
117799,132532
117799,128035
117799,139618
117799,134507
117799,122949
117800,129630
117800,133601
117800,124898
117800,128043
117800,121074
117800,132837
117800,127219
117800,118110
117800,117315
117801,127604
117801,119534
117801,133225
117801,124529
117801,133522
117801,119350
117801,137125
117801,137384
117801,140664
117801,124096
117802,127437
117802,139089
117802,138865
117802,132523
117802,125998
117802,137478
117802,138442
117803,118720
117803,116251
117803,116482
117803,124215
117803,140596
117803,140444
117803,115816
117804,125444
117804,126896
117804,120268
117804,141294
117804,130765
117805,117580
117805,122277
117805,119470
117805,128049
117805,131760
117805,127817
117805,134881
117805,137555
117806,123759
117806,134697
117806,127479
117806,126267
117806,134451
117807,119248
117807,134465
117807,125347
117807,141505
117807,139386
117807,136975
117807,127557
117807,118752
117807,129151
117807,140462
117808,117243
117808,123295
117808,137163
117808,128794
117809,140482
117809,119886
117809,121644
117809,130173
117809,134612
117810,136015
117810,139470
117810,116630
117810,127695
117810,128732
117810,131638
117811,134673
117811,136784
117811,120843
117811,117671
117811,122749
117811,133701
117811,135741
117811,118639
117811,122156
117811,138413
117812,127440
117812,118981
117812,132307
117812,126421
117812,137769
117812,137415
117812,136562
117812,135624
117812,120842
117813,129805
117813,140285
117813,141786
117813,118829
117813,118853
117814,129316
117814,125229
117814,119677
117814,136100
117814,134634
117815,137472
117815,119214
117815,122928
117815,123069
117815,120017
117815,121803
117816,118100
117816,128541
117816,127968
117816,120661
117816,130507
117817,128800
117817,137061
117817,123061
117817,134896
117818,134280
117818,133904
117818,130126
117818,141810
117818,131695
117819,132394
117819,135131
117819,134618
117819,127061
117819,133294
117819,125657
117819,136761
117820,131146
117820,121895
117820,141147
117820,139895
117820,133243
117820,129986
117820,131527
117820,137675
117820,124419
117821,134193
117821,135752
117821,118819
117821,122342
117821,135434
117821,118913
117821,126247
117821,132709
117822,140720
117822,120153
117822,134458
117822,128720
117824,127050
117824,124038
117824,120086
117824,132142
117824,129408
117824,129807
117825,119227
117825,141496
117825,139199
117825,125340
117825,125737
117825,139738
117825,123735
117825,139668
117825,128863
117825,116609
117826,130251
117826,136901
117826,137730
117826,137753
117826,123343
117826,134752
117827,125640
117827,117055
117827,118219
117827,132281
117827,129440
117828,126934
117828,121715
117828,138419
117828,130919
117829,117481
117829,118660
117829,136859
117829,141772
117829,133635
117829,133705
117829,136462
117829,140536
117831,125098
117831,123576
117831,134530
117831,139290
117831,136481
117831,126876
117831,126820
117831,131222
117831,134189
117832,120038
117832,140888
117832,133722
117832,123106
117832,118919
117832,133396
117832,128999
117833,120389
117833,121279
117833,138656
117833,135654
117833,116990
117833,117387
117834,127138
117834,121797
117834,126160
117834,129573
117834,130105
117834,119998
117835,118719
117835,135679
117835,134752
117835,125689
117835,124978
117836,117879
117836,118150
117836,124940
117836,129673
117836,139360
117836,132471
117837,117062
117837,122318
117837,118313
117837,129980
117837,121335
117837,135805
117837,133990
117837,134456
117838,117149
117838,136686
117838,120058
117838,142086
117838,132907
117838,121891
117838,139912
117838,120894
117838,120167
117839,120961
